,balance,housing,loan,day,duration,campaign,pdays,Previous
8642,306.0,0.0,0.0,20.0,12.0,8.0,0.0,0.0
8643,10984.0,0.0,0.0,20.0,258.0,18.0,0.0,0.0
8644,526.0,0.0,1.0,31.0,251.0,3.0,0.0,0.0
8645,563.0,1.0,0.0,7.0,251.0,2.0,0.0,0.0
8646,0.0,0.0,0.0,28.0,23.0,12.0,0.0,0.0
8647,0.0,0.0,0.0,29.0,120.0,2.0,0.0,0.0
8648,3107.0,0.0,0.0,5.0,152.0,1.0,0.0,0.0
8649,0.0,0.0,0.0,28.0,33.0,3.0,0.0,0.0
8650,1146.0,1.0,0.0,12.0,205.0,2.0,0.0,0.0
8651,5252.0,1.0,0.0,20.0,232.0,2.0,183.0,2.0
8652,1195.0,1.0,0.0,13.0,355.0,4.0,0.0,0.0
8653,488.0,0.0,0.0,5.0,92.0,1.0,0.0,0.0
8654,1887.0,0.0,0.0,18.0,244.0,3.0,0.0,0.0
8655,49.0,0.0,1.0,22.0,132.0,1.0,0.0,0.0
8656,280.0,1.0,0.0,8.0,435.0,2.0,340.0,3.0
8657,0.0,0.0,0.0,23.0,339.0,1.0,0.0,0.0
8658,633.0,1.0,0.0,27.0,326.0,2.0,0.0,0.0
8659,3955.0,1.0,0.0,28.0,205.0,3.0,0.0,0.0
8660,0.0,1.0,0.0,19.0,249.0,1.0,0.0,0.0
8661,1626.0,0.0,0.0,31.0,15.0,1.0,0.0,0.0
8662,1103.0,1.0,1.0,4.0,101.0,2.0,250.0,4.0
8663,223.0,0.0,0.0,7.0,264.0,5.0,0.0,0.0
8664,0.0,1.0,0.0,15.0,180.0,2.0,0.0,0.0
8665,0.0,1.0,0.0,9.0,92.0,2.0,0.0,0.0
8666,0.0,1.0,0.0,8.0,52.0,1.0,0.0,0.0
8667,3918.0,0.0,0.0,27.0,101.0,3.0,0.0,0.0
8668,284.0,1.0,1.0,10.0,109.0,5.0,0.0,0.0
8669,4577.0,0.0,0.0,29.0,133.0,2.0,0.0,0.0
8670,876.0,1.0,0.0,15.0,140.0,4.0,327.0,2.0
8671,3754.0,0.0,1.0,13.0,202.0,3.0,0.0,0.0
8672,128.0,1.0,0.0,27.0,100.0,2.0,0.0,0.0
8673,0.0,1.0,0.0,30.0,234.0,1.0,0.0,0.0
8674,547.0,1.0,0.0,14.0,137.0,4.0,0.0,0.0
8675,243.0,0.0,1.0,17.0,181.0,2.0,0.0,0.0
8676,3571.0,0.0,0.0,9.0,222.0,3.0,0.0,0.0
8677,130.0,0.0,0.0,8.0,202.0,2.0,0.0,0.0
8678,0.0,1.0,0.0,12.0,416.0,4.0,0.0,0.0
8679,1636.0,1.0,0.0,18.0,97.0,1.0,355.0,2.0
8680,12180.0,0.0,0.0,16.0,121.0,5.0,0.0,0.0
8681,297.0,1.0,0.0,31.0,29.0,10.0,0.0,0.0
8682,413.0,1.0,0.0,19.0,270.0,1.0,0.0,0.0
8683,285.0,1.0,0.0,12.0,373.0,3.0,0.0,0.0
8684,19.0,1.0,0.0,6.0,105.0,2.0,0.0,0.0
8685,44.0,0.0,0.0,11.0,81.0,1.0,0.0,0.0
8686,62.0,1.0,0.0,8.0,561.0,1.0,0.0,0.0
8687,79.0,0.0,0.0,11.0,48.0,3.0,0.0,0.0
8688,226.0,0.0,0.0,4.0,170.0,2.0,212.0,2.0
8689,2388.0,0.0,0.0,5.0,123.0,1.0,0.0,0.0
8690,98.0,1.0,0.0,23.0,100.0,5.0,0.0,0.0
8691,48.0,0.0,0.0,9.0,135.0,2.0,0.0,0.0
8692,255.0,1.0,1.0,18.0,295.0,1.0,0.0,0.0
8693,2.0,1.0,0.0,16.0,851.0,2.0,0.0,0.0
8694,643.0,1.0,0.0,20.0,18.0,6.0,0.0,0.0
8695,13410.0,0.0,1.0,14.0,149.0,2.0,0.0,0.0
8696,0.0,1.0,0.0,15.0,215.0,2.0,0.0,0.0
8697,3443.0,0.0,0.0,30.0,409.0,4.0,0.0,0.0
8698,2946.0,0.0,0.0,5.0,60.0,1.0,0.0,0.0
8699,21.0,1.0,0.0,29.0,52.0,2.0,0.0,0.0
8700,1212.0,0.0,0.0,31.0,241.0,1.0,92.0,1.0
8701,2183.0,1.0,0.0,22.0,209.0,1.0,0.0,0.0
8702,135.0,1.0,0.0,17.0,114.0,1.0,345.0,2.0
8703,5903.0,1.0,0.0,8.0,194.0,1.0,0.0,0.0
8704,271.0,1.0,0.0,19.0,196.0,2.0,0.0,0.0
8705,303.0,1.0,0.0,6.0,593.0,2.0,0.0,0.0
8706,7264.0,0.0,1.0,1.0,125.0,3.0,0.0,0.0
8707,0.0,0.0,0.0,8.0,113.0,1.0,0.0,0.0
8708,204.0,0.0,0.0,19.0,123.0,2.0,0.0,0.0
8709,444.0,0.0,0.0,21.0,171.0,1.0,0.0,0.0
8710,0.0,1.0,0.0,26.0,165.0,1.0,0.0,0.0
8711,287.0,0.0,0.0,29.0,301.0,1.0,0.0,0.0
8712,800.0,0.0,0.0,18.0,90.0,1.0,0.0,0.0
8713,4645.0,1.0,0.0,11.0,502.0,3.0,270.0,40.0
8714,1481.0,1.0,0.0,6.0,64.0,2.0,364.0,3.0
8715,1575.0,1.0,0.0,12.0,301.0,3.0,263.0,11.0
8716,5691.0,1.0,0.0,21.0,37.0,2.0,123.0,1.0
8717,294.0,1.0,0.0,23.0,97.0,5.0,0.0,0.0
8718,154.0,0.0,0.0,11.0,70.0,2.0,367.0,3.0
8719,3950.0,1.0,0.0,30.0,96.0,2.0,0.0,0.0
8720,624.0,1.0,0.0,16.0,201.0,1.0,0.0,0.0
8721,0.0,0.0,0.0,10.0,228.0,1.0,0.0,0.0
8722,111.0,1.0,0.0,19.0,178.0,3.0,183.0,2.0
8723,1131.0,1.0,1.0,15.0,126.0,1.0,148.0,6.0
8724,322.0,0.0,0.0,6.0,72.0,4.0,0.0,0.0
8725,0.0,1.0,0.0,16.0,657.0,4.0,149.0,1.0
8726,0.0,1.0,0.0,3.0,195.0,4.0,251.0,4.0
8727,3.0,1.0,0.0,14.0,34.0,1.0,0.0,0.0
8728,1313.0,0.0,0.0,19.0,237.0,4.0,0.0,0.0
8729,462.0,0.0,0.0,11.0,116.0,2.0,0.0,0.0
8730,11.0,1.0,0.0,31.0,166.0,8.0,0.0,0.0
8731,3163.0,1.0,0.0,29.0,240.0,2.0,0.0,0.0
8732,2.0,1.0,1.0,15.0,461.0,1.0,0.0,0.0
8733,3157.0,0.0,0.0,21.0,381.0,2.0,330.0,17.0
8734,4348.0,1.0,0.0,2.0,1074.0,3.0,217.0,8.0
8735,0.0,1.0,0.0,28.0,193.0,8.0,0.0,0.0
8736,7816.0,1.0,0.0,12.0,76.0,2.0,0.0,0.0
8737,5763.0,0.0,1.0,5.0,271.0,2.0,92.0,2.0
8738,240.0,1.0,0.0,4.0,183.0,1.0,189.0,16.0
8739,508.0,0.0,0.0,14.0,154.0,4.0,97.0,1.0
8740,2.0,1.0,0.0,25.0,174.0,10.0,0.0,0.0
8741,1654.0,0.0,1.0,21.0,151.0,1.0,0.0,0.0
8742,860.0,1.0,1.0,6.0,96.0,2.0,295.0,5.0
8743,154.0,1.0,0.0,21.0,24.0,2.0,0.0,0.0
8744,281.0,1.0,0.0,6.0,226.0,1.0,0.0,0.0
8745,427.0,0.0,0.0,29.0,246.0,1.0,0.0,0.0
8746,467.0,0.0,0.0,25.0,129.0,5.0,0.0,0.0
8747,91.0,1.0,0.0,15.0,134.0,2.0,0.0,0.0
8748,1319.0,1.0,0.0,11.0,305.0,1.0,0.0,0.0
8749,259.0,1.0,0.0,19.0,27.0,1.0,0.0,0.0
8750,0.0,1.0,0.0,29.0,322.0,1.0,0.0,0.0
8751,60.0,0.0,1.0,29.0,248.0,1.0,0.0,0.0
8752,405.0,0.0,0.0,21.0,251.0,2.0,0.0,0.0
8753,177.0,1.0,1.0,12.0,22.0,8.0,0.0,0.0
8754,0.0,1.0,0.0,29.0,85.0,1.0,195.0,5.0
8755,282.0,0.0,0.0,22.0,92.0,2.0,0.0,0.0
8756,6181.0,0.0,0.0,17.0,1162.0,2.0,0.0,0.0
8757,373.0,1.0,0.0,18.0,115.0,2.0,0.0,0.0
8758,0.0,0.0,1.0,18.0,196.0,3.0,0.0,0.0
8759,49.0,1.0,0.0,15.0,232.0,2.0,365.0,5.0
8760,0.0,0.0,0.0,24.0,51.0,8.0,0.0,0.0
8761,0.0,0.0,0.0,20.0,253.0,2.0,0.0,0.0
8762,1313.0,0.0,0.0,12.0,176.0,1.0,21.0,6.0
8763,2452.0,1.0,0.0,5.0,91.0,2.0,0.0,0.0
8764,517.0,1.0,1.0,19.0,61.0,4.0,0.0,0.0
8765,350.0,0.0,0.0,12.0,238.0,6.0,0.0,0.0
8766,1623.0,1.0,1.0,18.0,246.0,1.0,0.0,0.0
8767,0.0,1.0,0.0,27.0,141.0,2.0,0.0,0.0
8768,333.0,0.0,0.0,22.0,336.0,2.0,0.0,0.0
8769,3770.0,1.0,0.0,31.0,150.0,4.0,0.0,0.0
8770,778.0,1.0,0.0,17.0,221.0,2.0,0.0,0.0
8771,483.0,0.0,1.0,30.0,68.0,1.0,86.0,1.0
8772,2170.0,0.0,0.0,3.0,317.0,1.0,0.0,0.0
8773,541.0,1.0,1.0,21.0,572.0,1.0,0.0,0.0
8774,205.0,0.0,0.0,1.0,156.0,2.0,0.0,0.0
8775,2269.0,1.0,0.0,20.0,53.0,1.0,346.0,1.0
8776,0.0,1.0,0.0,6.0,153.0,1.0,0.0,0.0
8777,973.0,0.0,0.0,2.0,297.0,1.0,0.0,0.0
8778,894.0,1.0,0.0,28.0,328.0,1.0,0.0,0.0
8779,0.0,0.0,1.0,12.0,80.0,8.0,0.0,0.0
8780,0.0,0.0,0.0,30.0,199.0,1.0,205.0,1.0
8781,5154.0,1.0,0.0,14.0,70.0,1.0,0.0,0.0
8782,0.0,0.0,0.0,29.0,320.0,1.0,185.0,5.0
8783,999.0,0.0,0.0,29.0,182.0,2.0,0.0,0.0
8784,24.0,1.0,1.0,12.0,185.0,1.0,0.0,0.0
8785,0.0,1.0,0.0,20.0,150.0,1.0,0.0,0.0
8786,771.0,1.0,1.0,19.0,254.0,1.0,0.0,0.0
8787,1350.0,1.0,1.0,11.0,716.0,1.0,0.0,0.0
8788,19.0,0.0,0.0,26.0,131.0,2.0,0.0,0.0
8789,709.0,1.0,0.0,19.0,54.0,1.0,0.0,0.0
8790,2040.0,0.0,0.0,21.0,258.0,1.0,157.0,4.0
8791,303.0,1.0,0.0,14.0,143.0,1.0,0.0,0.0
8792,0.0,1.0,0.0,27.0,305.0,2.0,0.0,0.0
8793,690.0,1.0,0.0,20.0,34.0,1.0,0.0,0.0
8794,2551.0,1.0,0.0,17.0,150.0,2.0,0.0,0.0
8795,0.0,1.0,1.0,23.0,73.0,4.0,0.0,0.0
8796,0.0,1.0,0.0,18.0,149.0,2.0,0.0,0.0
8797,99.0,1.0,1.0,18.0,55.0,2.0,0.0,0.0
8798,18.0,0.0,0.0,22.0,93.0,2.0,0.0,0.0
8799,37.0,0.0,1.0,17.0,309.0,2.0,0.0,0.0
8800,3868.0,1.0,0.0,18.0,134.0,1.0,350.0,1.0
8801,5041.0,1.0,0.0,16.0,284.0,1.0,336.0,1.0
8802,260.0,0.0,0.0,28.0,50.0,1.0,0.0,0.0
8803,67.0,0.0,0.0,8.0,267.0,2.0,0.0,0.0
8804,157.0,1.0,0.0,25.0,163.0,8.0,0.0,0.0
8805,1513.0,0.0,1.0,17.0,1171.0,1.0,0.0,0.0
8806,1044.0,1.0,0.0,20.0,15.0,19.0,0.0,0.0
8807,113.0,1.0,0.0,13.0,16.0,2.0,0.0,0.0
8808,245.0,1.0,0.0,16.0,829.0,1.0,0.0,0.0
8809,505.0,1.0,0.0,17.0,58.0,1.0,316.0,1.0
8810,92.0,1.0,0.0,27.0,180.0,1.0,0.0,0.0
8811,3685.0,0.0,0.0,3.0,181.0,3.0,0.0,0.0
8812,1636.0,1.0,0.0,18.0,124.0,1.0,0.0,0.0
8813,0.0,1.0,0.0,5.0,310.0,1.0,0.0,0.0
8814,349.0,0.0,0.0,22.0,182.0,1.0,0.0,0.0
8815,3067.0,1.0,0.0,29.0,222.0,3.0,0.0,0.0
8816,338.0,1.0,0.0,14.0,87.0,1.0,0.0,0.0
8817,282.0,1.0,0.0,28.0,40.0,4.0,0.0,0.0
8818,1190.0,0.0,0.0,3.0,18.0,7.0,0.0,0.0
8819,73.0,0.0,0.0,17.0,116.0,1.0,0.0,0.0
8820,384.0,0.0,0.0,25.0,73.0,3.0,0.0,0.0
8821,0.0,1.0,0.0,4.0,195.0,3.0,340.0,1.0
8822,354.0,0.0,1.0,9.0,117.0,4.0,12.0,2.0
8823,192.0,1.0,0.0,23.0,105.0,2.0,0.0,0.0
8824,70.0,1.0,0.0,26.0,118.0,6.0,0.0,0.0
8825,22.0,1.0,0.0,5.0,71.0,1.0,0.0,0.0
8826,335.0,0.0,0.0,17.0,214.0,3.0,0.0,0.0
8827,2775.0,0.0,1.0,8.0,188.0,1.0,0.0,0.0
8828,592.0,0.0,1.0,14.0,192.0,1.0,0.0,0.0
8829,1271.0,1.0,0.0,20.0,51.0,1.0,0.0,0.0
8830,48.0,0.0,0.0,27.0,144.0,2.0,187.0,1.0
8831,0.0,0.0,0.0,6.0,159.0,1.0,0.0,0.0
8832,4869.0,1.0,0.0,15.0,258.0,2.0,343.0,4.0
8833,737.0,1.0,0.0,30.0,135.0,2.0,0.0,0.0
8834,83.0,1.0,0.0,17.0,302.0,2.0,0.0,0.0
8835,1104.0,1.0,0.0,28.0,73.0,7.0,0.0,0.0
8836,5.0,1.0,0.0,17.0,225.0,2.0,0.0,0.0
8837,23.0,0.0,0.0,21.0,116.0,1.0,0.0,0.0
8838,1137.0,0.0,0.0,6.0,129.0,4.0,211.0,3.0
8839,181.0,0.0,0.0,13.0,147.0,1.0,0.0,0.0
8840,8267.0,0.0,0.0,18.0,321.0,2.0,0.0,0.0
8841,871.0,1.0,0.0,6.0,145.0,1.0,0.0,0.0
8842,1824.0,1.0,0.0,21.0,153.0,2.0,0.0,0.0
8843,4.0,0.0,1.0,28.0,30.0,9.0,0.0,0.0
8844,421.0,1.0,0.0,18.0,350.0,1.0,0.0,0.0
8845,561.0,0.0,0.0,18.0,188.0,1.0,165.0,2.0
8846,1498.0,1.0,0.0,20.0,107.0,1.0,0.0,0.0
8847,657.0,0.0,1.0,29.0,251.0,2.0,0.0,0.0
8848,0.0,0.0,0.0,24.0,168.0,2.0,0.0,0.0
8849,9192.0,1.0,0.0,6.0,59.0,3.0,0.0,0.0
8850,7876.0,1.0,0.0,11.0,209.0,2.0,0.0,0.0
8851,0.0,1.0,0.0,9.0,226.0,3.0,280.0,1.0
8852,192.0,0.0,0.0,7.0,266.0,2.0,0.0,0.0
8853,803.0,1.0,0.0,7.0,171.0,2.0,0.0,0.0
8854,1694.0,0.0,0.0,13.0,186.0,2.0,0.0,0.0
8855,5559.0,0.0,0.0,17.0,483.0,1.0,0.0,0.0
8856,737.0,1.0,1.0,12.0,102.0,1.0,0.0,0.0
8857,174.0,0.0,0.0,29.0,308.0,3.0,0.0,0.0
8858,931.0,1.0,0.0,28.0,200.0,4.0,0.0,0.0
8859,95.0,0.0,0.0,21.0,48.0,6.0,0.0,0.0
8860,0.0,0.0,0.0,16.0,630.0,2.0,0.0,0.0
8861,4367.0,0.0,0.0,13.0,121.0,2.0,0.0,0.0
8862,68.0,1.0,0.0,8.0,226.0,1.0,0.0,0.0
8863,1308.0,0.0,0.0,22.0,323.0,3.0,0.0,0.0
8864,353.0,0.0,0.0,31.0,395.0,4.0,0.0,0.0
8865,0.0,1.0,0.0,23.0,227.0,1.0,0.0,0.0
8866,0.0,1.0,0.0,9.0,133.0,1.0,0.0,0.0
8867,0.0,1.0,0.0,9.0,232.0,1.0,0.0,0.0
8868,549.0,0.0,0.0,2.0,154.0,1.0,0.0,0.0
8869,8837.0,1.0,0.0,16.0,144.0,4.0,0.0,0.0
8870,1020.0,1.0,0.0,28.0,251.0,1.0,0.0,0.0
8871,3540.0,1.0,0.0,21.0,441.0,1.0,0.0,0.0
8872,663.0,0.0,1.0,22.0,62.0,3.0,0.0,0.0
8873,2590.0,0.0,0.0,15.0,112.0,5.0,94.0,15.0
8874,4982.0,0.0,0.0,4.0,794.0,2.0,0.0,0.0
8875,6.0,1.0,0.0,28.0,143.0,2.0,0.0,0.0
8876,118.0,0.0,1.0,17.0,171.0,3.0,0.0,0.0
8877,0.0,1.0,0.0,14.0,134.0,2.0,370.0,4.0
8878,0.0,1.0,1.0,3.0,170.0,1.0,0.0,0.0
8879,2596.0,0.0,0.0,12.0,236.0,1.0,0.0,0.0
8880,467.0,1.0,0.0,13.0,195.0,2.0,357.0,2.0
8881,3100.0,1.0,0.0,20.0,125.0,1.0,183.0,4.0
8882,722.0,0.0,0.0,19.0,134.0,3.0,94.0,2.0
8883,797.0,1.0,0.0,6.0,354.0,1.0,0.0,0.0
8884,476.0,1.0,0.0,28.0,160.0,1.0,0.0,0.0
8885,558.0,0.0,0.0,25.0,433.0,6.0,0.0,0.0
8886,162.0,1.0,0.0,7.0,270.0,2.0,0.0,0.0
8887,1842.0,1.0,1.0,18.0,687.0,2.0,300.0,1.0
8888,2348.0,0.0,0.0,17.0,182.0,1.0,0.0,0.0
8889,11.0,1.0,1.0,18.0,48.0,10.0,0.0,0.0
8890,2103.0,0.0,1.0,26.0,71.0,1.0,0.0,0.0
8891,967.0,0.0,0.0,21.0,210.0,3.0,0.0,0.0
8892,116.0,0.0,0.0,16.0,580.0,3.0,0.0,0.0
8893,2805.0,0.0,1.0,23.0,212.0,2.0,0.0,0.0
8894,1386.0,1.0,0.0,28.0,166.0,1.0,0.0,0.0
8895,0.0,0.0,0.0,27.0,102.0,1.0,0.0,0.0
8896,0.0,1.0,0.0,22.0,185.0,1.0,0.0,0.0
8897,90.0,1.0,0.0,20.0,67.0,5.0,0.0,0.0
8898,37.0,0.0,0.0,18.0,84.0,11.0,0.0,0.0
8899,7.0,1.0,0.0,17.0,612.0,1.0,148.0,1.0
8900,676.0,0.0,0.0,15.0,59.0,3.0,0.0,0.0
8901,3817.0,1.0,0.0,4.0,528.0,3.0,0.0,0.0
8902,144.0,0.0,1.0,8.0,136.0,1.0,0.0,0.0
8903,230.0,1.0,1.0,2.0,120.0,2.0,272.0,1.0
8904,0.0,1.0,0.0,19.0,352.0,1.0,0.0,0.0
8905,1109.0,0.0,0.0,13.0,328.0,2.0,0.0,0.0
8906,2925.0,1.0,0.0,15.0,1392.0,4.0,0.0,0.0
8907,397.0,0.0,0.0,29.0,268.0,1.0,0.0,0.0
8908,865.0,0.0,0.0,4.0,1086.0,1.0,0.0,0.0
8909,816.0,0.0,0.0,9.0,100.0,2.0,0.0,0.0
8910,396.0,1.0,0.0,2.0,72.0,3.0,0.0,0.0
8911,0.0,1.0,0.0,6.0,121.0,2.0,0.0,0.0
8912,241.0,0.0,1.0,26.0,889.0,1.0,0.0,0.0
8913,243.0,1.0,1.0,6.0,144.0,1.0,0.0,0.0
8914,233.0,0.0,0.0,5.0,446.0,1.0,0.0,0.0
8915,43.0,1.0,0.0,18.0,199.0,1.0,0.0,0.0
8916,290.0,0.0,1.0,24.0,303.0,3.0,0.0,0.0
8917,101.0,1.0,0.0,19.0,85.0,2.0,0.0,0.0
8918,1151.0,1.0,0.0,5.0,412.0,1.0,0.0,0.0
8919,45.0,0.0,0.0,28.0,171.0,6.0,0.0,0.0
8920,1410.0,1.0,0.0,10.0,185.0,1.0,0.0,0.0
8921,1234.0,0.0,0.0,9.0,61.0,1.0,0.0,0.0
8922,2767.0,1.0,0.0,21.0,711.0,2.0,0.0,0.0
8923,5969.0,0.0,0.0,30.0,110.0,1.0,83.0,7.0
8924,0.0,0.0,0.0,8.0,186.0,1.0,0.0,0.0
8925,1036.0,1.0,1.0,30.0,62.0,2.0,0.0,0.0
8926,9324.0,0.0,0.0,27.0,67.0,4.0,0.0,0.0
8927,1043.0,1.0,1.0,14.0,225.0,1.0,0.0,0.0
8928,1473.0,1.0,0.0,12.0,84.0,3.0,0.0,0.0
8929,183.0,1.0,0.0,3.0,203.0,9.0,0.0,0.0
8930,86.0,0.0,0.0,2.0,1075.0,2.0,0.0,0.0
8931,0.0,1.0,0.0,20.0,217.0,4.0,0.0,0.0
8932,2388.0,0.0,0.0,11.0,317.0,2.0,0.0,0.0
8933,160.0,1.0,0.0,5.0,156.0,1.0,0.0,0.0
8934,385.0,1.0,0.0,29.0,52.0,4.0,0.0,0.0
8935,4.0,1.0,0.0,16.0,158.0,1.0,0.0,0.0
8936,119.0,0.0,0.0,28.0,430.0,1.0,0.0,0.0
8937,0.0,0.0,1.0,5.0,409.0,1.0,0.0,0.0
8938,742.0,1.0,0.0,5.0,58.0,3.0,0.0,0.0
8939,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0
8940,1724.0,0.0,0.0,3.0,252.0,6.0,0.0,0.0
8941,0.0,0.0,0.0,22.0,351.0,5.0,0.0,0.0
8942,503.0,1.0,0.0,6.0,310.0,4.0,200.0,1.0
8943,68.0,1.0,0.0,28.0,176.0,2.0,0.0,0.0
8944,5914.0,0.0,0.0,17.0,69.0,4.0,0.0,0.0
8945,192.0,1.0,0.0,15.0,477.0,1.0,0.0,0.0
8946,15.0,0.0,0.0,20.0,13.0,5.0,0.0,0.0
8947,2157.0,1.0,0.0,14.0,154.0,2.0,0.0,0.0
8948,3494.0,1.0,0.0,19.0,139.0,1.0,92.0,4.0
8949,275.0,1.0,0.0,14.0,196.0,2.0,0.0,0.0
8950,318.0,0.0,0.0,21.0,83.0,1.0,0.0,0.0
8951,350.0,0.0,1.0,9.0,156.0,1.0,0.0,0.0
8952,588.0,1.0,0.0,14.0,65.0,4.0,0.0,0.0
8953,2008.0,1.0,0.0,18.0,354.0,1.0,0.0,0.0
8954,35.0,1.0,1.0,17.0,38.0,1.0,115.0,5.0
8955,2152.0,0.0,0.0,30.0,134.0,1.0,121.0,1.0
8956,122.0,0.0,0.0,6.0,1047.0,2.0,1.0,7.0
8957,160.0,0.0,0.0,14.0,123.0,3.0,0.0,0.0
8958,1934.0,1.0,0.0,21.0,162.0,2.0,0.0,0.0
8959,0.0,1.0,0.0,13.0,34.0,4.0,0.0,0.0
8960,613.0,0.0,0.0,19.0,75.0,2.0,0.0,0.0
8961,574.0,0.0,0.0,18.0,197.0,6.0,0.0,0.0
8962,0.0,1.0,1.0,3.0,380.0,4.0,0.0,0.0
8963,341.0,1.0,1.0,5.0,77.0,2.0,0.0,0.0
8964,158.0,1.0,0.0,28.0,157.0,1.0,0.0,0.0
8965,1489.0,1.0,0.0,3.0,678.0,1.0,0.0,0.0
8966,2911.0,0.0,0.0,7.0,41.0,9.0,0.0,0.0
8967,1178.0,0.0,0.0,6.0,530.0,2.0,0.0,0.0
8968,96.0,0.0,0.0,5.0,102.0,1.0,182.0,3.0
8969,4157.0,1.0,0.0,15.0,735.0,1.0,0.0,0.0
8970,0.0,1.0,0.0,2.0,153.0,9.0,0.0,0.0
8971,3419.0,1.0,0.0,20.0,324.0,5.0,0.0,0.0
8972,1104.0,0.0,0.0,20.0,333.0,2.0,105.0,2.0
8973,57.0,1.0,0.0,21.0,342.0,9.0,0.0,0.0
8974,343.0,0.0,0.0,5.0,159.0,2.0,0.0,0.0
8975,0.0,1.0,0.0,19.0,128.0,3.0,0.0,0.0
8976,0.0,0.0,0.0,31.0,209.0,1.0,0.0,0.0
8977,3104.0,1.0,0.0,28.0,160.0,2.0,0.0,0.0
8978,648.0,0.0,0.0,30.0,674.0,2.0,0.0,0.0
8979,10041.0,1.0,0.0,20.0,91.0,2.0,184.0,1.0
8980,0.0,1.0,0.0,17.0,832.0,2.0,0.0,0.0
8981,327.0,1.0,0.0,28.0,333.0,2.0,0.0,0.0
8982,1150.0,1.0,0.0,12.0,109.0,2.0,0.0,0.0
8983,1074.0,1.0,0.0,15.0,523.0,2.0,0.0,0.0
8984,27.0,1.0,1.0,31.0,43.0,2.0,0.0,0.0
8985,3720.0,1.0,0.0,28.0,561.0,1.0,0.0,0.0
8986,92.0,1.0,0.0,6.0,70.0,3.0,0.0,0.0
8987,7845.0,1.0,0.0,3.0,59.0,1.0,0.0,0.0
8988,157.0,1.0,0.0,30.0,833.0,8.0,0.0,0.0
8989,428.0,1.0,0.0,7.0,221.0,2.0,267.0,3.0
8990,0.0,1.0,0.0,15.0,6.0,4.0,0.0,0.0
8991,54.0,0.0,1.0,19.0,199.0,2.0,0.0,0.0
8992,13.0,1.0,0.0,21.0,47.0,1.0,0.0,0.0
8993,3230.0,0.0,0.0,24.0,112.0,1.0,0.0,0.0
8994,1637.0,0.0,1.0,5.0,231.0,1.0,0.0,0.0
8995,6981.0,1.0,0.0,2.0,154.0,1.0,194.0,3.0
8996,1.0,1.0,1.0,29.0,102.0,1.0,0.0,0.0
8997,631.0,1.0,0.0,25.0,343.0,2.0,0.0,0.0
8998,7296.0,1.0,0.0,18.0,108.0,6.0,0.0,0.0
8999,3014.0,1.0,0.0,7.0,291.0,2.0,0.0,0.0
9000,920.0,1.0,0.0,29.0,250.0,1.0,342.0,5.0
9001,735.0,1.0,0.0,13.0,50.0,3.0,0.0,0.0
9002,1300.0,0.0,0.0,30.0,135.0,3.0,0.0,0.0
9003,541.0,1.0,0.0,5.0,622.0,4.0,0.0,0.0
9004,0.0,0.0,0.0,19.0,213.0,2.0,0.0,0.0
9005,1257.0,0.0,0.0,8.0,108.0,9.0,101.0,1.0
9006,4522.0,1.0,0.0,18.0,177.0,4.0,0.0,0.0
9007,585.0,0.0,1.0,2.0,7.0,6.0,0.0,0.0
9008,150.0,1.0,0.0,5.0,165.0,1.0,0.0,0.0
9009,202.0,1.0,0.0,8.0,212.0,2.0,0.0,0.0
9010,2137.0,0.0,0.0,8.0,132.0,7.0,0.0,0.0
9011,2674.0,1.0,0.0,19.0,163.0,2.0,0.0,0.0
9012,625.0,1.0,0.0,30.0,175.0,1.0,0.0,0.0
9013,73.0,1.0,0.0,28.0,79.0,2.0,0.0,0.0
9014,2656.0,0.0,0.0,8.0,230.0,2.0,0.0,0.0
9015,3.0,0.0,0.0,13.0,1175.0,3.0,189.0,1.0
9016,0.0,0.0,0.0,15.0,794.0,1.0,0.0,0.0
9017,95.0,0.0,1.0,20.0,61.0,4.0,0.0,0.0
9018,106.0,0.0,0.0,12.0,460.0,2.0,0.0,0.0
9019,477.0,1.0,0.0,21.0,77.0,5.0,0.0,0.0
9020,1529.0,1.0,0.0,18.0,41.0,1.0,0.0,0.0
9021,28.0,1.0,0.0,8.0,163.0,1.0,358.0,1.0
9022,1743.0,1.0,0.0,1.0,1156.0,1.0,261.0,3.0
9023,924.0,0.0,0.0,21.0,93.0,4.0,0.0,0.0
9024,457.0,0.0,0.0,27.0,90.0,2.0,0.0,0.0
9025,0.0,1.0,0.0,3.0,561.0,1.0,201.0,1.0
9026,736.0,1.0,0.0,14.0,74.0,1.0,0.0,0.0
9027,0.0,0.0,0.0,29.0,183.0,2.0,0.0,0.0
9028,787.0,0.0,0.0,17.0,92.0,1.0,0.0,0.0
9029,0.0,1.0,0.0,11.0,443.0,1.0,350.0,1.0
9030,1573.0,0.0,0.0,5.0,165.0,1.0,0.0,0.0
9031,0.0,0.0,0.0,29.0,215.0,2.0,0.0,0.0
9032,524.0,1.0,0.0,5.0,15.0,7.0,0.0,0.0
9033,1558.0,1.0,0.0,6.0,179.0,1.0,0.0,0.0
9034,159.0,1.0,0.0,7.0,216.0,2.0,0.0,0.0
9035,53.0,1.0,0.0,31.0,27.0,17.0,0.0,0.0
9036,838.0,1.0,0.0,12.0,619.0,3.0,0.0,0.0
